date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:51:24	118/118	---MCZ	200	added ('OK')	text/plain	date:Wed,%2009%20Aug%202023%2007:21:24%20GMT	https://webkit.moxcreative.com/robots.txt		(from )
12:51:25	96523/96523	---MCZ	200	added ('OK')	text/html	date:Wed,%2009%20Aug%202023%2007:21:24%20GMT	https://webkit.moxcreative.com/popglace/template-kit/	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/template-kit/index.html	(from )
12:51:26	97517/97517	---MCZ	200	added ('OK')	text/css	etag:W/%2217ced-5f89dc7645108%22	https://webkit.moxcreative.com/popglace/wp-includes/css/dist/block-library/style.min.css?ver=6.2.2	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-includes/css/dist/block-library/style.min3781.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:27	291/291	---MCZ	200	added ('OK')	text/css	etag:W/%22123-5f89dc7641a57%22	https://webkit.moxcreative.com/popglace/wp-includes/css/classic-themes.min.css?ver=6.2.2	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-includes/css/classic-themes.min3781.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:27	1111/1111	---MCZ	200	added ('OK')	text/css	etag:W/%22457-5f8edab251a94%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/template-kit-export/public/assets/css/template-kit-export-public.min.css?ver=1.0.21	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/template-kit-export/public/assets/css/template-kit-export-public.min365c.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:27	6082/6082	---MCZ	200	added ('OK')	text/css	etag:W/%2217c2-5ffc613653ab6%22	https://webkit.moxcreative.com/popglace/wp-content/themes/hello-elementor/style.min.css?ver=2.8.1	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/themes/hello-elementor/style.min1102.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:28	13055/13055	---MCZ	200	added ('OK')	text/css	etag:W/%2232ff-5ffc613653ab6%22	https://webkit.moxcreative.com/popglace/wp-content/themes/hello-elementor/theme.min.css?ver=2.8.1	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/themes/hello-elementor/theme.min1102.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:28	105535/105535	---MCZ	200	added ('OK')	text/css	etag:W/%2219c3f-5ff119498e339%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/elementor/assets/css/frontend-lite.min.css?ver=3.14.1	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/elementor/assets/css/frontend-lite.mina1c3.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:29	18620/18620	---MCZ	200	added ('OK')	text/css	etag:W/%2248bc-5ff11a3eb16f6%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-10.css?ver=1687826113	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-10c3c2.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:29	505313/505313	---MC-	200	added ('OK')	application/rss+xml	etag:%2251290e64c1bca7ae95ca2533033a2e31%22	https://webkit.moxcreative.com/popglace/template-kit/feed/	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/template-kit/feed/index.html	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:29	19443/19443	---MCZ	200	added ('OK')	text/css	etag:W/%224bf3-5ff11949b294c%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.min.css?ver=5.20.0	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/elementor/assets/lib/eicons/css/elementor-icons.minfc13.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:29	16471/16471	---MCZ	200	added ('OK')	text/css	etag:W/%224057-5ff11949c1f69%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min.css?ver=8.4.5	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/elementor/assets/lib/swiper/v8/css/swiper.min94a4.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:30	9033/9033	---MCZ	200	added ('OK')	text/css	etag:W/%222349-5f8d1cf1b4f27%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/elementor-pro/assets/css/frontend-lite.min.css?ver=3.12.0	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/elementor-pro/assets/css/frontend-lite.min695d.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:30	10006/10006	---MCZ	200	added ('OK')	text/css	etag:W/%222716-5ff11a3f42773%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-44.css?ver=1687826113	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-44c3c2.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:30	14843/14843	---MCZ	200	added ('OK')	text/css	etag:W/%2239fb-5ff11a3f55829%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-56.css?ver=1687826113	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-56c3c2.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:31	8362/8362	---MCZ	200	added ('OK')	text/css	etag:W/%2220aa-5ff15462de789%22	https://webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-104.css?ver=1687841720	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/uploads/sites/2/elementor/css/post-1045434.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:31	124837/124837	---MCZ	200	added ('OK')	text/css	etag:W/%221e7a5-5ffbe38fff42f%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons.css?ver=2.9.0	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/elementskit-lite/modules/elementskit-icon-pack/assets/css/ekiticons5b0a.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:32	67763/67763	---MCZ	200	added ('OK')	text/css	etag:W/%22108b3-5fc6b51fb0245%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/icomoon_brands.css?ver=1.0.6	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/icomoon_brands0ba6.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:32	8647/8647	---MCZ	200	added ('OK')	text/css	etag:W/%2221c7-5fc6b51fafa75%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/devicons.min.css?ver=1.0.6	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/devicons.min0ba6.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:32	21759/21759	---MCZ	200	added ('OK')	text/css	etag:W/%2254ff-5fc6b51fafe5d%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/elegant.css?ver=1.0.6	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/elegant0ba6.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:32	14102/14102	---MCZ	200	added ('OK')	text/css	etag:W/%223716-5fc6b51fafe5d%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/elusive-icons.min.css?ver=1.0.6	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/elusive-icons.min0ba6.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:33	92214/92214	---MCZ	200	added ('OK')	text/css	etag:W/%2216836-5fc6b51fafe5d%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/icofont.min.css?ver=1.0.6	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/icofont.min0ba6.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:33	24704/24704	---MCZ	200	added ('OK')	text/css	etag:W/%226080-5fc6b51fb0245%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/icomoon.css?ver=1.0.6	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/icomoon0ba6.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:34	9313/9313	---MCZ	200	added ('OK')	text/css	etag:W/%222461-5fc6b51fb0245%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/iconic.css?ver=1.0.6	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/iconic0ba6.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:34	45219/45219	---MCZ	200	added ('OK')	text/css	etag:W/%22b0a3-5fc6b51fb0245%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/ionicons.min.css?ver=1.0.6	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/ionicons.min0ba6.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:34	8362/8362	---MCZ	200	added ('OK')	text/css	etag:W/%2220aa-5fc6b51fb0245%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/linearicons.css?ver=1.0.6	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/linearicons0ba6.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:35	89729/89729	---MCZ	200	added ('OK')	text/css	etag:W/%2215e81-5fc6b51fb062d%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/line-awesome.min.css?ver=1.0.6	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/line-awesome.min0ba6.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:35	28260/28260	---MCZ	200	added ('OK')	text/css	etag:W/%226e64-5fc6b51fb062d%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/lineicons.css?ver=1.0.6	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/lineicons0ba6.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:36	11408/11408	---MCZ	200	added ('OK')	text/css	etag:W/%222c90-5fc6b51fb0dfe%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/open-iconic.css?ver=1.0.6	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/open-iconic0ba6.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:37	12958/12958	---MCZ	200	added ('OK')	text/css	etag:W/%22329e-5fc6b51fb0dfe%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/simple-line-icons.css?ver=1.0.6	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/simple-line-icons0ba6.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:37	17642/17642	---MCZ	200	added ('OK')	text/css	etag:W/%2244ea-5fc6b51fb0dfe%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/themify.css?ver=1.0.6	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/themify0ba6.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:38	245210/245210	---MCZ	200	added ('OK')	text/css	etag:W/%223bdda-5fc6b51fb0a16%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/materialdesignicons.min.css?ver=1.0.6	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/skyboot-custom-icons-for-elementor/assets/css/materialdesignicons.min0ba6.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:38	445429/445429	---MCZ	200	added ('OK')	text/css	etag:W/%226cbf5-5ffbe3901098d%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles.css?ver=2.9.0	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/elementskit-lite/widgets/init/assets/css/widget-styles5b0a.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:38	30299/30299	---MCZ	200	added ('OK')	text/css	etag:W/%22765b-5ffbe3900fdd5%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/elementskit-lite/widgets/init/assets/css/responsive.css?ver=2.9.0	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/elementskit-lite/widgets/init/assets/css/responsive5b0a.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:38	57912/57912	---MCZ	200	added ('OK')	text/css	etag:W/%22e238-5ff11949b67ce%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min.css?ver=5.15.3	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/elementor/assets/lib/font-awesome/css/fontawesome.min52d5.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
12:51:39	669/669	---MCZ	200	added ('OK')	text/css	etag:W/%2229d-5ff11949b67ce%22	https://webkit.moxcreative.com/popglace/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min.css?ver=5.15.3	C:/Users/user/Desktop/fezbayoice/webkit.moxcreative.com/popglace/wp-content/plugins/elementor/assets/lib/font-awesome/css/solid.min52d5.css	(from https://webkit.moxcreative.com/popglace/template-kit/)
